http://	<urlopen error no host given>
http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/nsw/NSWSC//2018/553.html	HTTP Error 410: Gone
http://www.cmab.gov.hk/en/issues/joint3.htm	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.nhmrc.gov.au/_files_nhmrc/publications/attachments/ds10-alcohol.pdf	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/legislation/billsdgs/1724936/upload_binary/1724936.pdf;fileType=application%2Fpdf#search=%22r4843%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/3e7fc91c-2a08-4853-95e3-77e2c5b615c5/toc_pdf/House%20of%20Representatives_2016_02_29_4143.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/edae7f53-a8b7-4b18-ad81-3c62f6968091/toc_pdf/Senate_2017_12_04_5779.pdf;fileType=application%2Fpdf#page=56	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.cchrcambodia.org/index_old.php?url=media/media.php&p=press_detail.php&prid=491&id=5&lang=eng	HTTP Error 403: Forbidden
http://www.theaustralian.com.au/opinion/columnists/troy-bramston/it-is-time-for-labor-to-ditch-its-socialist-objective/news-story/3d77916fce9bd332151c3597fb7e23f0	HTTP Error 403: Forbidden
http://grattan.edu.au/static/files/assets/4c182f07/162_graduate_winners_report.pdf	HTTP Error 404: Not Found
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2653035/	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Bowen%20wrong%20on%20Government\'s%20decision%20to%20scrap%20self-education%20expenses%20cap%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2013-11-21%2Fchris-bowen-wrong-self-education-expenses%2F5099582&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.abs.gov.au/AUSSTATS/abs@.nsf/Latestproducts/5506.0Main%20Features22011-12?opendocument&tabname=Summary&prodno=5506.0&issue=2011-12&num=&view=	HTTP Error 404: Not Found
http://www.liberal.org.au/latest-news/2013/08/27/coalitions-policy-support-victims-terrorism	HTTP Error 403: Forbidden
http://www.ombudsman.gov.au/pages/publications-and-media/reports/annual/ar2013-14/pdf/Annual_Report_1314_PID_Extract.pdf	HTTP Error 404: Not Found
https://www.abc.net.au//datawrapper.dwcdn.net/hkX7W/4?abcnewsembedheight=370	HTTP Error 404: Not Found
http://ipsos.com.au/fairfaxipsos-polls-3/	HTTP Error 403: Forbidden
https://www.tga.gov.au/sites/default/files/regulation-impact-statement-codeine-re-scheduling.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://economicdevelopment.vic.gov.au/transport/research-and-data/statistics/vista#information	HTTP Error 403: Forbidden
http://www.ozharvest.org/media/page/FA_OZ0001_OzHarvest%20AR_online_101212.pdf	HTTP Error 403: Forbidden
http://www.pyneonline.com.au/media/media-releases/spotlight-on-labors-education-lies	HTTP Error 404: Not Found
https://archive.iwc.int/pages/preview.php?ref=67&alternative=-1&ext=jpg&k=&search=%21collection2&offset=0&order_by=relevance&sort=DESC&archive=0&page=1	HTTP Error 403: Forbidden
http://www.parliament.wa.gov.au/Hansard/hansard.nsf/0/ea2b32ebfaef776048257ca500181911/$FILE/C39%20S1%2020140320%20p1666c-1667a.pdf	HTTP Error 404: Not Found
http://www.csiro.au/Organisation-Structure/Divisions/Ecosystem-Sciences/Opportunities-Carbon-Forestry.aspx	HTTP Error 404: Not Found
https://sentencingcouncil.vic.gov.au/sites/sentencingcouncil.vic.gov.au/files/does_imprisonment_deter_a_review_of_the_evidence.pdf	HTTP Error 404: Not Found
http://eudo-citizenship.eu/news/citizenship-news/1332-france-examines-legality-of-revoking-jihadist-s-citizenship	HTTP Error 404: Not Found
http://phiac.gov.au/wp-content/uploads/2012/08/82pa2005.pdf	<urlopen error [Errno 11002] getaddrinfo failed>
http://www.actu.org.au/Images/Dynamic/attachments/8187/ACTU%20Submission%20-%20Annual%20Wage%20Review%202013-14.pdf	HTTP Error 404: Not Found
http://www.bankers.asn.au/media/media-releases/media-release-2016/banks-act-to-strengthen-community-trust	<urlopen error timed out>
http://https://www.spice-indices.com/idpfiles/spice-assets/resources/public/documents/224743_2015.08.20-iin-200.pdf?force_download=true	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.hrdreport.fco.gov.uk/wp-content/uploads/2011/01/2012-Human-Rights-and-Democracy.pdf	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/NzxIb/2?abcnewsembedheight=400	HTTP Error 404: Not Found
https://www.ato.gov.au/Business/GST/	HTTP Error 403: Forbidden
https://taxreview.treasury.gov.au/content/FinalReport.aspx?doc=html/publications/papers/Final_Report_Part_1/chapter_5.htm	hostname 'taxreview.treasury.gov.au' doesn't match either of 'www.takeovers.gov.au', 'takeovers.gov.au'
https://www.liberal.org.au/latest-news/2015/02/02/prime-minister-address-national-press-club	HTTP Error 403: Forbidden
http://www.gbrmpa.gov.au/__data/assets/pdf_file/0019/3844/gbrmpa_DredgingandSpoilDisposalPolicy_2004.pdf	HTTP Error 404: Not Found
http://www.keepeek.com/Digital-Asset-Management/oecd/agriculture-and-food/agricultural-policy-monitoring-and-evaluation-2013_agr_pol-2013-en#page1	HTTP Error 403: Forbidden
http://www.theaustralian.com.au/opinion/dont-kill-the-iron-goose/news-story/da4f7430d56e0b8d505e4b2679bc00c2	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/library/prspub/JTZM6/upload_binary/jtzm62.pdf;fileType=application%2Fpdf#search=%22library/prspub/JTZM6%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/genpdf/chamber/hansardr/b93d9c6e-c89b-4e3b-815b-42d1e54f2e99/0166/hansard_frag.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=BillId_Phrase%3A%22r4508%22%20Dataset%3Ahansardr,hansards%20Title%3A%22second%20reading%22%20Speaker_Phrase%3A%22shorten,%20bill,%20mp%22;rec=0	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/1097505/upload_binary/1097505.pdf;fileType=application/pdf#search=%221990s%201992%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.onemotoring.com.sg/1m/coe/coeDetail.html	HTTP Error 403: Forbidden
http://www.guild.org.au/docs/default-source/public-documents/news-and-events/Community-Pharmacy-Under-Threat/media-release---pharmacy-jobs-services-to-go-after-shock-government-decision-(metro).pdf?sfvrsn=	HTTP Error 404: Not Found
https://www.tga.gov.au/sites/default/files/scheduling-delegates-final-decision-codeine-december-2016.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.border.gov.au/ReportsandPublications/Documents/statistics/temp-entrants-newzealand-dec31.pdf	HTTP Error 404: NOT FOUND
https://archive.treasury.gov.au/documents/167/PDF/Whitepaper.pdf	hostname 'archive.treasury.gov.au' doesn't match either of 'www.takeovers.gov.au', 'takeovers.gov.au'
http://www.treasury.sa.gov.au/__data/assets/pdf_file/0012/3432/2014-15-Budget-Paper-1.pdf	HTTP Error 404: Not Found
http://palmercoolumresort.com.au/work-underway-on-palmer-coolum-resorts-dinosaur-park/	HTTP Error 404: Not Found
http://www.pm.gov.au/media/2013-12-02/joint-press-conference	HTTP Error 404: Not Found
http://www.dfat.gov.au/publications/tgs/index.html	HTTP Error 404: Not Found
https://www.standingupforsouthaustralia.com.au/media/1130/2018-policy-document_lowres.pdf	hostname 'www.standingupforsouthaustralia.com.au' doesn't match either of '*.azurewebsites.net', '*.scm.azurewebsites.net', '*.azure-mobile.net', '*.scm.azure-mobile.net', '*.sso.azurewebsites.net'
http://phiac.gov.au/wp-content/uploads/2013/06/130603-Competition-in-the-Australian-PHI-market-RP1.pdf	<urlopen error [Errno 11002] getaddrinfo failed>
http://https://www2.deloitte.com/content/dam/Deloitte/global/Documents/Tax/dttl-tax-corporate-tax-rates.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://bit.ly/2Cmlp25	HTTP Error 403: Forbidden
https://www.ato.gov.au/Business/GST/When-to-charge-GST-(and-when-not-to)/GST-free-sales/	HTTP Error 403: Forbidden
https://tenplay.com.au/channel-ten/shark-tank/season-3/episode-7	HTTP Error 403: Forbidden
http://budget.gov.au/2016-17/content/glossies/tax_super/downloads/FS-Super/02-SFS-Retirement_transfer_balance_cap.pdf	HTTP Error 404: Not Found
http://www.wea.gov.au/PDF/media/RFG/RFG2011_12.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.dtf.vic.gov.au/Publications/State-Budget-publications/2014-Victorian-Economic-and-Financial-Update	HTTP Error 404: Not Found
http://www.travelatime.com/the-top-10-airline-meals	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.nationals.org.au/Portals/0/2013/policy/The%20Coalition%E2%80%99s%20Operation%20Sovereign%20Borders%20Policy.pdf	HTTP Error 404: Not Found
http://juliebishop.com.au/joint-doorstop-with-leader-of-the-opposition-tony-abbott-and-member-for-cowan-luke-simpkins-perth/	HTTP Error 403: Forbidden
http://www.politifact.com/truth-o-meter/article/2015/aug/26/bernie-sanders-socialist-or-democratic-socialist/	HTTP Error 403: Forbidden
http://saplan.org.au/media/BAhbBlsHOgZmSSIhMjAxMS8xMS8wNC8wMV8wMl8xNF8yMjNfZmlsZQY6BkVU/01_02_14_223_file	HTTP Error 503: Service Temporarily Unavailable
http://www.idf.org/sites/default/files/Atlas-poster-2014_EN.pdf	HTTP Error 404: Category not found
http://www.theaustralian.com.au/opinion/end-the-smug-untouchability-of-the-wind-industry/story-e6frg6zo-1227390301649	HTTP Error 403: Forbidden
http://www.ato.gov.au/	HTTP Error 403: Forbidden
http://www.onemotoring.com.sg/publish/onemotoring/en.html	HTTP Error 403: Forbidden
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2777887/	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/42f3d9a6-12f4-4844-a619-b4e04362b17b/toc_pdf/House%20of%20Representatives_2014_09_03_2800.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/42f3d9a6-12f4-4844-a619-b4e04362b17b/0078%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/billsdgs/2869001/upload_binary/2869001.pdf;fileType=application%2Fpdf#search=%22legislation/billsdgs/2869001%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/committees/commrep/acabdfe3-97ce-4998-b908-f679e2f49be2/toc_pdf/Standing%20Committee%20on%20Economics_2013_02_22_1746_Official.pdf;fileType=application%2Fpdf#search=%22committees/commrep/acabdfe3-97ce-4998-b908-f679e2f49be2/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://economics.com.au/wp-content/uploads/2014/07/2014-ECONOMISTS%C2%B9-OPEN-LETTER-SUPPORTING-A-PRICE-AND-LIMIT-ON-CARBON-POLLUTION.pdf	HTTP Error 404: Not Found
http://www.aic.gov.au/about_aic/research_programs/nmp/0002b.html	HTTP Error 404: Not Found
http://annastacia.com.au/Policies/Working%20Queensland%20-%20Jobs%20Plan.pdf	timed out
http://grattan.edu.au/static/files/assets/5a6efeca/Australias_Bad_Drug_Deal_FINAL.pdf	HTTP Error 404: Not Found
http://www.liberal.org.au/latest-news/2013/08/28/update-coalitions-responsible-savings	HTTP Error 403: Forbidden
http://palmerunited.com/2013/08/70-billion-injection-will-boost-growth-clive-palmer/	HTTP Error 403: Forbidden
http://www.pyneonline.com.au/media/media-releases/the-coalition-will-provide-funding-certainty-for-schools	HTTP Error 404: Not Found
http://www.csiro.au/Outcomes/Climate/Climate-Change-Book/Chapter-8-Greenhouse-gas-mitigation-sources-and-sinks-in-agriculture-and-forestry.aspx	HTTP Error 404: Not Found
http://pmtranscripts.dpmc.gov.au/browse.php?did=12308	HTTP Error 404: Not Found
http://www.basiclaw.gov.hk/en/basiclawtext/images/basiclawtext_doc21.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.ato.gov.au/Business/Large-business/In-detail/Tax-transparency/Tax-transparency--reporting-of-entity-tax-information/?anchor=Producingthereport#Producingthereport	HTTP Error 403: Forbidden
https://www.moneysmart.gov.au/managing-your-money/budgeting/spending/australian-spending-habits	HTTP Error 403: Forbidden
http://www.minister.immi.gov.au/media/sm/2013/sm209447.htm	HTTP Error 404: NOT FOUND
http://www.aer.gov.au/Better-regulation-reform-program#Better_Regulation_workstreams	HTTP Error 404: Not Found
http://www.gbrmpa.gov.au/about-the-reef/facts-about-the-great-barrier-reef	HTTP Error 404: Not Found
http://awardviewer.fwo.gov.au/award/show/MA000012	timed out
http://www.theaustralian.com.au/opinion/marriage-its-always-been-about-children/news-story/510e2dfd6af382ff8053bd5dacb7fb03	HTTP Error 403: Forbidden
http://www.ato.gov.au/About-ATO/Research-and-statistics/In-detail/Super-statistics/SMSF/Self-managed-super-fund-statistical-report---June-2013/?default=&page=1#Additional_information	HTTP Error 403: Forbidden
http://www.ons.gov.uk/ons/dcp171776_331222.pdf	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/genpdf/chamber/hansardr/cbaa06fe-b02e-4ba8-9fde-fd279b7b8579/0019/hansard_frag.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/1065455/upload_binary/1065455.pdf;fileType=application%2Fpdf#search=%22National%20School%20Chaplaincy%20Program%20+%20Peter%20Garrett%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F246a269b-5745-4465-8d60-10707e9a72f2%2F0130%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/1097519/upload_binary/1097519.pdf;fileType=application/pdf#search=%221990s%201993%20liberal-national%20coalition%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.oecd-ilibrary.org/docserver/download/9213051ec020.pdf?expires=1444628507&id=id&accname=guest&checksum=4E3D433B502F354BF659A3727FE5F171	HTTP Error 403: Forbidden
http://palmerunited.com/2013/08/campaign-launch-coolum-25-august-2013/	HTTP Error 403: Forbidden
https://zoek.officielebekendmakingen.nl/stcrt-2007-51-p8-SC79697.html	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://webcache.googleusercontent.com/search?q=cache:14CEvibfv_IJ:www.csiro.au/Portals/Media/CSIRO-innovation-could-reduce-emissions.aspx+&cd=10&hl=en&ct=clnk&gl=au	HTTP Error 403: Forbidden
https://www.ato.gov.au/Business/Super-for-employers/	HTTP Error 403: Forbidden
https://assets.documentcloud.org/documents/1212837/map-of-existing-emerging-and-potential-emissions.pdf	argument of type 'NoneType' is not iterable
http://www.guild.org.au/docs/default-source/public-documents/news-and-events/Community-Pharmacy-Under-Threat/media-release---pharmacy-jobs-services-to-go-after-shock-government-decision-(metro).pdf?sfvrsn=0	HTTP Error 404: Not Found
https://www.dews.qld.gov.au/__data/assets/pdf_file/0010/316936/solar-bonus-scheme-policy-history.pdf	HTTP Error 404: Not Found
http://www.nhpa.gov.au/internet/nhpa/publishing.nsf/Content/Report-Download-Healthy-Communities-Australians-experiences-with-access-to-health-care-in-2011%E2%80%9312/$FILE/NHPA_HC_Report_Patient_Exp_June_2013.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://pmtranscripts.dpmc.gov.au/browse.php?did=12582	HTTP Error 404: Not Found
http://excise-english.excise.go.th/PEOPLE/KNOWLEDGE/TAX_KNOW/2527ACT/27RATE/index.htm	HTTP Error 404: Not Found
https://www.border.gov.au/Trav/Refu/response-syrian-humanitarian-crisis	HTTP Error 404: NOT FOUND
http://www.adb.org/countries/nauru/economy	HTTP Error 403: Forbidden
http://budget.gov.au/2016-17/content/glossies/tax_super/downloads/FS-Super/04-SFS-NClifetime_cap.pdf	HTTP Error 404: Not Found
https://sentencingcouncil.vic.gov.au/sites/sentencingcouncil.vic.gov.au/files/how_much_does_imprisonment_protect_the_community_through_incapacitation_0.pdf	HTTP Error 404: Not Found
http://www.nationals.org.au/Portals/0/2013/policy/The%20Coalitions%20Policy%20to%20Fix%20the%20Bruce%20Highway.pdf	HTTP Error 404: Not Found
http://www.amsa.gov.au/forms-and-publications/Publications/AustralianSearchandRescue.pdf	HTTP Error 404: Not Found
https://www.moneysmart.gov.au/media/332959/financial-decisions-at-retirement.pdf	HTTP Error 403: Forbidden
http://www.unitedvoice.org.au/news/big-steps-case-the-next-step-quality-childcare	HTTP Error 404: Not Found
http://acecrc.org.au/access/repository/resource/029c6e3e-fa29-1031-820a-40404adc5e91/2014%20ACE%20Position%20Analysis%20Antarctic%20Sea%20Ice%20and%20Climate%20Change%20FINAL%20LOW%20RES.pdf	HTTP Error 404: Not Found
http://www.budget.gov.au/2012-13/content/fbo/html/appendix_a.htm	HTTP Error 404: Not Found
https://www.ecq.qld.gov.au/__data/assets/pdf_file/0010/69688/State-Handbook-Funding-and-Disclosure-Manual-July-2017.pdf	HTTP Error 404: Not Found
http://www.keepeek.com/Digital-Asset-Management/oecd/finance-and-investment/pensions-at-a-glance-2013_pension_glance-2013-en#page297 "Source: OECD Social Expenditure Database (SOCX) via www.oecd.org/els/social/expenditure " "Source: OECD Social Expenditure Database (SOCX) via www.oecd.org/els/social/expenditure " "Source: OECD Social Expenditure Database (SOCX) via www.oecd.org/els/social/expenditure " "Source: OECD Social Expenditure Database (SOCX) via www.oecd.org/els/social/expenditure " http://www.oecd.org/els/soc/OECD2012SocialSpendingDuringTheCrisis8pages.pdf	HTTP Error 403: Forbidden
http://justsecurity.org/2013/11/14/guest-post-creative-ambiguity-international-laws-distant-relationship-peacetime-spying/	HTTP Error 403: Forbidden
http://www.premier.nsw.gov.au/sites/default/files/LOCKOUTS%20&%20MANDATORY%20MINIMUMS%20TO%20BE%20INTRODUCED%20TO%20TACKLE%20DRUG%20AND%20ALCOHOL%20VIOLENCE.pdf	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.ato.gov.au/About-ATO/Research-and-statistics/In-detail/Super-statistics/SMSF/Self-managed-super-fund-statistical-report---June-2013/?default=&page=2#Population_and_asset_allocation_tables	HTTP Error 403: Forbidden
http://www.ons.gov.uk/ons/dcp171778_345078.pdf	HTTP Error 403: Forbidden
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3557408/	HTTP Error 403: Forbidden
http://www.oecd-ilibrary.org/docserver/download/9614011e.pdf?expires=1444970569&id=id&accname=guest&checksum=FAD93C3C1A42A8F3D58F09A7D0057F43	HTTP Error 403: Forbidden
http://palmerunited.com/2014/03/palmer-united-party-defend-payment-orphans-soldiersclive-palmer/	HTTP Error 403: Forbidden
